kode_bps_2010,name_kab,Islam,Kristen,Katolik,Hindu,Budha,Khong Hu Chu,Lainnya,Tidak Terjawab,Tidak Ditanyakan
1206,Toba Samosir,6.202311571140594,85.42416348503139,6.5985479035863435,0.02137134737681151,0.04274269475362302,0.002888019915785339,1.0477736254469212,0.0,0.6602013527485285
1207,Labuhan Batu,82.92356242923562,13.95316903953169,1.1589699115896992,0.012767700127677,1.598853315988533,0.0021681000216810004,0.007467900074679,0.0,0.343041603430416
1208,Asahan,88.94073072042522,9.152111714990303,0.67532382024086,0.016310723777144636,1.0247324442741879,0.0016460363444824862,0.024241626164196613,0.0,0.16490291378360905
1209,Simalungun,57.27241598591205,36.968889106295556,5.1523748960524385,0.01565327985129384,0.24030230396712812,0.0015897862348970308,0.05747688695396957,0.010272464902411583,0.2810252898302597
1210,Dairi,15.664332556942526,72.79756196005968,11.285192165982233,0.007405953646136129,0.10072096958745136,0.0022217860938408386,0.013330716563045032,0.0,0.12923389112507544
1211,Karo,26.15568725780716,58.206918167312516,14.724754957829953,0.03704125826304992,0.43252792341007523,0.0011397310234784591,0.02877820834283109,0.0,0.4131524960109414
1212,Deli Serdang,78.22289716833545,16.817514888873124,2.479179594187098,0.16694304332308812,2.031912986314468,0.00536183745701454,0.018933988520082594,0.010891232334560784,0.24636526065511602
1213,Langkat,90.58121928405691,7.751760918209677,0.4131116703788493,0.0422723725756691,0.7933563126915306,0.002067108683406802,0.028009322660162168,0.0,0.38820301074379737
1214,Nias Selatan,2.5522249989644745,77.26503928093115,20.062614770734672,0.0020710508512019,0.010700429397876483,0.0006903502837339666,0.032101288193629444,0.030720587626161516,0.04383724301710688
1215,Humbang Hasundutan,3.0090300029129042,83.11214681036994,13.638217302650743,0.0,0.0011651616661811828,0.0,0.05243227497815321,0.0011651616661811828,0.18584328575589862
1216,Pakpak Bharat,39.89877792865079,56.94358721145537,3.019380323416862,0.0,0.0,0.0,0.0,0.0,0.13825453647697813
1217,Samosir,1.5745530826640368,58.458208319055935,39.76080833744244,0.006686000351015018,0.004178750219384387,0.0008357500438768773,0.1437490075468229,0.0,0.05098075267648952
1218,Serdang Bedagai,83.7599662170688,13.375550781230283,1.3962377793442948,0.03482602968119882,1.2221076309383008,0.00723439263908961,0.009589776289025763,0.11305841519693531,0.08142897761207842
1219,Batu Bara,87.81302792077365,10.044827540338137,1.5204118280857177,0.006650970376577942,0.2926426965694295,0.01064155260252471,0.07129840243691556,0.0010641552602524708,0.23943493355680595
1220,Padang Lawas Utara,89.67838912723515,9.322196921232402,0.3722078816808407,0.0013420957272145698,0.005368382908858279,0.0,0.0035789219392388526,0.0,0.6169166692762972
1221,Padang Lawas,94.97866899879695,4.784270550788204,0.16825076911466355,0.0,0.002219667138715878,0.0,0.0008878668554863512,0.0,0.06570214730598999
1222,Labuhan Batu Selatan,85.95794333622642,13.278208540261385,0.4746590413904125,0.005762173491841122,0.22400449449532364,0.005402037648601052,0.0,0.0,0.05402037648601052
1223,Labuhan Batu Utara,82.22503107036265,15.872948675691939,1.2131804863003135,0.009071638731059173,0.5446007118212524,0.0027214916193177524,0.003023879577019725,0.0,0.1294220458964442
1224,Nias Utara,5.4179371915375185,78.21901229134576,16.249096224576405,0.0015717833453836724,0.0007858916726918362,0.0,0.11002483417685706,0.0007858916726918362,0.0007858916726918362
1225,Nias Barat,1.9814930262691457,78.74265038444143,19.240407300108792,0.002444778564181549,0.014668671385089297,0.0012223892820907745,0.01344628210299852,0.0012223892820907745,0.002444778564181549
1271,Kota Sibolga,57.24127318568672,35.190161101312725,4.428214628141239,0.0023673962192682376,2.9734496514009066,0.016571773534877664,0.01065328298670707,0.0,0.1373089807175578
1272,Kota Tanjung Balai,85.03933439088348,7.995079154391531,0.7562562724594516,0.01748195150377157,5.685519116837709,0.01748195150377157,0.0019424390559746188,0.0,0.48690472336430446
1273,Kota Pematang Siantar,43.89854195604564,46.54321724087977,4.714569361477302,0.11291106017094307,4.357088684181373,0.0115041457532659,0.06945095399193857,0.034086357787454516,0.25863023971231114
1274,Kota Tebing Tinggi,78.03480942938972,12.866958581185283,0.9136098259528531,0.1493996474994492,7.100269883234192,0.04819343467724168,0.0034423881912315486,0.002753910552985239,0.8805628993170302
1275,Kota Medan,67.80273740113748,20.273215707400325,1.7902279260682397,0.44317103751412323,8.810360362507806,0.017639122620506195,0.016161250184734053,0.023407592450455518,0.8230796001163228
1276,Kota Binjai,85.07925932546291,7.879620075237454,0.814124491172193,0.25593734003916246,5.440090349943532,0.07393745378909138,0.006499995937502539,0.0,0.4505309684181448
1277,Kota Padangsidimpuan,89.95410664592156,8.940067143177867,0.45841143209193286,0.0,0.34981282403370734,0.0026105434629381144,0.0,0.031848630247845,0.26314278106416195
1278,Kota Gunungsitoli,13.590117430785567,78.82838623793602,7.220170837229204,0.0,0.19413321500451658,0.00158476093881238,0.028525696898622846,0.04358092581734045,0.09350089538993042
1301,Kepulauan Mentawai,19.55679834061938,48.995050739763435,30.940096884722934,0.003938403371273286,0.0,0.007876806742546571,0.4726084045527943,0.017066414608850906,0.00656400561878881
1302,Pesisir Selatan,99.7679652227394,0.11858002171249121,0.029353797123327884,0.0018637331506874846,0.0025626330821952913,0.0,0.00046593328767187116,0.05917352753432763,0.02003513136989046
1303,Solok,99.70163469758955,0.13282993751542033,0.008319801701829782,0.0008606691415685981,0.002008227996993396,0.0005737794277123988,0.0014344485692809972,0.07258309760561844,0.07975534045202344
1304,Sijunjung,99.3707357436962,0.38350435777884584,0.09909673327618755,0.003963869331047502,0.006441287662952191,0.0009909673327618755,0.004954836663809377,0.01337805899228532,0.1169341452659013
1305,Tanah Datar,99.36749248140292,0.11167110790737797,0.03751912884718784,0.0008862786341855395,0.004431393170927697,0.0008862786341855395,0.0002954262113951798,0.002954262113951798,0.47386364307786843
1306,Padang Pariaman,99.49725870463566,0.2940755288245162,0.05549077369993045,0.0025571785115175317,0.0005114357023035064,0.0002557178511517532,0.0,0.09717278343766622,0.05267787733726116
1307,Agam,99.14873596524592,0.6391075798114996,0.06617522584219518,0.004177173724258167,0.0024183637350968334,0.00021985124864516668,0.001319107491871,0.021545422367226334,0.11630131053329316
1308,Lima Puluh Kota,99.70851085194589,0.1288175467286368,0.06283083014158454,0.0005737975355395848,0.004016582748777094,0.0008606963033093774,0.0002868987677697924,0.0642653239804335,0.029837471848058413
1309,Pasaman,99.50888080884647,0.41097675079648954,0.025661372528118943,0.0003947903465864452,0.0007895806931728904,0.0003947903465864452,0.0,0.034741550499607185,0.01816035594297648
1310,Solok Selatan,99.41918894379718,0.3867453095002114,0.05752663205827517,0.002772367810037358,0.010396379287640091,0.0006930919525093395,0.0006930919525093395,0.015941114907714805,0.10604306873392892
1311,Dharmas Raya,98.57330923300353,0.6723365130444777,0.1321687162395127,0.0020896239721662087,0.004701653937373969,0.0015672179791246567,0.0,0.012537743832997253,0.6012892979908265
1312,Pasaman Barat,97.68164128294383,1.617510523677933,0.6373090058582036,0.00027387580827597916,0.011502783947591124,0.0008216274248279375,0.006846895206899479,0.01698030011311071,0.027113705019321938
1371,Kota Padang,96.41826282867981,1.5708489590456378,1.2823281291613582,0.01739522674977986,0.345025325050806,0.004318814917186724,0.008757596915406413,0.055664725599295556,0.2973983938807191
1372,Kota Solok,98.69519832985387,0.5926325005050845,0.291265405077783,0.0016836150582530808,0.0033672301165061616,0.0016836150582530808,0.0,0.0016836150582530808,0.41248568927200485
1373,Kota Sawah Lunto,99.37044982942356,0.39742552667674885,0.17409348292477053,0.0,0.003517040059086273,0.003517040059086273,0.003517040059086273,0.0,0.047480040797664685
1374,Kota Padang Panjang,95.89006126616746,0.5701157249829816,0.6488257317903335,0.008509189925119127,0.09572838665759019,0.0,0.008509189925119127,0.0,2.7782505105513953
1375,Kota Bukittinggi,97.35428345551243,1.424823918355613,0.9352091418714964,0.008983757366681042,0.17698002012361652,0.0026951272100043124,0.0026951272100043124,0.0,0.09432945235015093
1376,Kota Payakumbuh,98.55938369355874,0.6111705542478065,0.4331264712176332,0.005135887010485769,0.1318210999358014,0.0017119623368285898,0.0,0.006847849347314359,0.2508024823453884
1377,Kota Pariaman,99.26495704869501,0.3415862252191845,0.1265134167478461,0.002530268334956922,0.002530268334956922,0.0,0.0,0.001265134167478461,0.26061763850056296
1401,Kuantan Singingi,96.01596625997891,3.2911583069739416,0.2786564241602651,0.007873584466444837,0.12940064905722384,0.003765627353517096,0.0020539785564638703,0.0,0.27112516945323095
1402,Indragiri Hulu,92.55782215594235,5.434979996808294,1.0579404691807772,0.0038520589254956777,0.29110559594103047,0.015133088635875874,0.3524633916828545,0.0002751470661068341,0.2864280958172143
1403,Indragiri Hilir,98.19395901048537,0.9246289169042838,0.09111803185051204,0.0113330885386209,0.6488570957978419,0.03263929499122819,0.001208862777452896,0.003475480485177076,0.09278021816950976
1404,Pelalawan,83.97635747393392,13.955915435561195,0.9763806658737231,0.028492954620000066,0.8677098622067461,0.004307074535581406,0.0,0.0,0.19083653326883765
1405,Siak,82.76751729300157,14.399774912274182,1.3298225310690075,0.05998800239952009,0.9558265338082825,0.016722319252963566,0.07113621523482914,0.0,0.3992121929596382
1406,Kampar,90.15713364060657,8.95272332041081,0.7407687255523072,0.007846510627662728,0.06538758856385607,0.0034873380567389902,0.0008718345141847476,0.01264160045567884,0.05913944121219871
1407,Rokan Hulu,84.26469380405734,14.605880259369938,0.9898008394353502,0.003369534772545873,0.048647658278631045,0.0014741714629888194,0.004843706235534692,0.0,0.08129002638766919
1408,Bengkalis,82.58865504398639,11.296595068387594,0.9278880113016117,0.017056764913632567,4.873418737558595,0.0724410839273101,0.008227380723046298,0.0,0.21571790920182368
1409,Rokan Hilir,86.85667081212401,9.344632114761685,0.6064538986580287,0.01572622628412772,2.7285906409069876,0.1729884891254049,0.001988373438223045,0.0010845673299398426,0.2718648773715872
1410,Kepulauan Meranti,84.45629360712462,1.3330308015202224,0.09189403823245788,0.04140904191956435,13.09376595382608,0.7464972488513245,0.1786828521186681,0.0,0.05842645640705656
1471,Kota Pekanbaru,84.8827145573406,9.60160041525251,1.255336852434986,0.03118849322819841,3.465041597652843,0.034530117502648235,0.014368984380134267,0.044554990325997725,0.6706639918820808
1473,Kota Dumai,85.61285721602975,10.057800735215896,0.6914811881656245,0.02245836337631943,3.2028778225631687,0.1662706902597684,0.0,0.0,0.24625398438946744
1501,Kerinci,99.76731519205212,0.18431774112725766,0.047931327479901524,0.0,0.0,0.0,0.0,0.0004357393407263775,0.0
1502,Merangin,97.95021698288747,1.4876682892865074,0.15095766582834644,0.009003439313817878,0.024009171503514344,0.0039014903693210807,0.009603668601405737,0.0036013757255271514,0.36103791648409694
1503,Sarolangun,96.68947592844525,2.261568762817519,0.2818331336676887,0.005685394627302077,0.09056021442059736,0.006497593859773803,0.05198075087819042,0.002030498081179313,0.6103677232025015
1504,Batang Hari,97.90829307101362,1.6893599741437177,0.16284485401974028,0.007872906428435281,0.09157433266758931,0.014502722368170254,0.0,0.0004143634962334358,0.1251377758624976
1505,Muaro Jambi,95.13722036903124,3.4841610487765053,0.3259931418974084,0.04373789918122653,0.2904196505633441,0.05365182299563787,0.0005831719890830204,0.007289649863537755,0.6569432457020224
1506,Tanjung Jabung Timur,98.4026072723021,0.9679839432557777,0.13250711251412758,0.0019486340075607,0.12081530846876339,0.013153279551034725,0.0019486340075607,0.0,0.359035815893059
1507,Tanjung Jabung Barat,94.2652856953229,4.173767045393394,0.3652135853713663,0.013991483133087703,0.5499729139236783,0.05201961677686454,0.0003587559777714796,0.022601626599603217,0.5567892775013363
1508,Tebo,97.28382622130418,1.9235225955967556,0.32612894016491173,0.03358691453809596,0.033251045392715,0.0070532520530001514,0.043327119754143786,0.0033586914538095954,0.34594521974238834
1509,Bungo,97.00529467069128,1.6101736849918353,0.34407112342685603,0.0056080624144358125,0.3698022333283851,0.00032988602437857717,0.0,0.008906922658221584,0.6558134164646114
1571,Kota Jambi,87.28530413250178,5.757750673583313,1.3172713718161084,0.039108256542642106,4.7725234414513675,0.19723346689053634,0.0013161432490312245,0.031023376584307438,0.5984691373809126
1572,Kota Sungai Penuh,99.05702793676254,0.5881423693388259,0.1482507625192908,0.001215170184584351,0.13366872030427862,0.0,0.0,0.004860680738337404,0.06683436015213931
1601,Ogan Komering Ulu,96.95628693545649,0.703914579765156,0.9909117560832601,0.6492925365304202,0.25366847197148545,0.0015429955716027095,0.0018515946859232514,0.019133145087873598,0.42339798484778346
1602,Ogan Komering Ilir,97.46389762653703,0.6824530916609841,0.41051670662765893,1.3764545434548294,0.05499219110886254,0.0015122852554937199,0.000412441433316469,0.008523789621873694,0.0012373242999494073
1603,Muara Enim,98.8040620866333,0.6138059597363383,0.1686954774542471,0.18250925104231203,0.1188821726972858,0.0006976653327305505,0.002790661330922202,0.012697509055696018,0.09585921671717763
1604,Lahat,98.91154513560413,0.46462724407661077,0.2456929405850141,0.007297810116386557,0.1491996734905696,0.0043246282171179595,0.0,0.007568099379956429,0.20974446853022102
1605,Musi Rawas,98.12067561293073,0.8755337692290126,0.5063671723361015,0.3902890155811139,0.04053220883411861,0.0013320444217785456,0.0013320444217785456,0.0015223364820326237,0.06241579576333757
1606,Musi Banyuasin,98.55625888312215,0.7334475597462321,0.13340267660270225,0.40875720000427457,0.019769956078638115,0.0030278311111427746,0.0005343231372604896,0.042211527843578685,0.10259004235401402
1607,Banyu Asin,97.8024556398395,0.9814560531122103,0.21423524549732706,0.4840623375238298,0.30315553718787913,0.004132727200010665,0.0006665689032275267,0.0067990028129207725,0.20303688792310462
1608,Ogan Komering Ulu Selatan,99.14957227379502,0.24495333324958862,0.04333789742108106,0.4044870425967566,0.03988342733679199,0.00031404273493537005,0.0012561709397414802,0.00094212820480611,0.1152536837212808
1609,Ogan Komering Ulu Timur,94.46655802958121,1.1567554452426465,1.6413599089809205,2.540238892295182,0.10197022207212672,0.000819696318907771,0.0021312104291602045,0.01475453374033988,0.07541206133951495
1610,Ogan Ilir,98.55317875370172,0.4187406800663684,0.04673093482872325,0.006563333543360007,0.1052758700354945,0.0013126667086720014,0.002100266733875202,0.0063008002016256065,0.8597966941801609
1611,Empat Lawang,99.78207400441278,0.10082468260570766,0.02260643107751293,0.031196874886967842,0.009042572431005171,0.0,0.0018085144862010345,0.002260643107751293,0.05018627699207871
1671,Kota Palembang,93.08052586299307,1.9737728168522433,1.1601859156013534,0.05442236704313385,3.4108806253624726,0.03662515357827063,0.003916761264467966,0.0853441664994599,0.1943263308055335
1672,Kota Prabumulih,97.56395693401817,0.9291041090478072,0.3049683919399447,0.032719280916633744,0.7982269853812722,0.007408139075464244,0.018520347688660607,0.011112208613196365,0.3339836033188463
1673,Kota Pagar Alam,99.22888548989151,0.2853044436167093,0.18861793772438007,0.007132611090417734,0.09272394417543053,0.0031700493735189925,0.0023775370301392443,0.0,0.19178798709789904
1674,Kota Lubuklinggau,96.02698352772866,1.265722176962664,0.5513938839986489,0.02334730860174459,1.0993105092693782,0.005464263715301925,0.0004967512468456296,0.003477258727919407,1.0238043197488425
1701,Bengkulu Selatan,98.55953546942773,1.0277039317196026,0.16020707989366167,0.012592696236183015,0.013292290471526516,0.0,0.0,0.10633832377221213,0.12033020847908213
1702,Rejang Lebong,97.73245754436012,0.873627865325159,0.47936074428555797,0.016613516919448755,0.2512287924404446,0.0008104154594853051,0.04133118843375056,0.035253072487610775,0.5693168602884269
1703,Bengkulu Utara,95.79819540118366,2.9739012321723104,0.36402444940331813,0.5906665373047444,0.04230134859804017,0.0007761715339089938,0.002328514601726982,0.029882604055496264,0.19792374114679345
1704,Kaur,99.57460217425556,0.2604287342792797,0.03336453535250558,0.12789738551793808,0.002780377946042132,0.0009267926486807107,0.0,0.0,0.0
1705,Seluma,97.77991666042293,1.3745843107194522,0.10662394024448581,0.6593393926469826,0.0017290368688294996,0.0,0.0017290368688294996,0.019019405557124495,0.057058216671373486
1706,Mukomuko,96.64019312629613,2.3652834937368783,0.4288841948469692,0.14702766559873648,0.026965772729899265,0.0,0.0006420422078547444,0.3845832825049919,0.006420422078547444
1707,Lebong,99.15536965176636,0.3568008869626568,0.07458549614473618,0.0,0.006047472660384014,0.0,0.0,0.405180668245729,0.0020158242201280046
1708,Kepahiang,98.80831297801626,0.4572938773875786,0.1409522284066792,0.1609738517599007,0.08809514275417452,0.00880951427541745,0.0,0.05525968045489129,0.2803027269451007
1709,Bengkulu Tengah,97.97728127891959,1.0383086044359473,0.3874589405387815,0.2572890077593483,0.17186498937284533,0.0,0.004067810399357286,0.004067810399357286,0.15966155817477345
1771,Kota Bengkulu,95.43144575814146,2.962300352623937,0.8083125907488072,0.058662621862684096,0.35392034847542003,0.008102572080481228,0.004537440365069488,0.037271831570213645,0.33544648413192285
1801,Lampung Barat,98.48366612017556,0.6565052728040722,0.1269577626796679,0.42001064345153294,0.04128513711199727,0.0,0.005966060276300183,0.18470922615425367,0.0808997773466305
1802,Tanggamus,98.82932392618143,0.290712301043769,0.4643942655135079,0.14386531820883952,0.07211901314355038,0.00484520501739615,0.002608956547828696,0.05776975213049255,0.13436126221317785
1803,Lampung Selatan,95.74395335839296,1.4059332157064734,0.613486175190961,1.6453878946618594,0.12230271016668677,0.003726068230884722,0.014137141228944976,0.02926059463665355,0.4218128417845675
1804,Lampung Timur,95.96075822869807,1.3920194527546685,0.620928734530636,1.7352168206641383,0.2349630479625152,0.00514901133728231,0.002311801008575731,0.013660642323402047,0.03499226072071447
1805,Lampung Tengah,93.43000913115638,1.3508815537828527,1.2569220400831285,3.4490829124374205,0.15528945082372597,0.0046125579452591875,0.004697975684986209,0.0,0.34850437808624973
1806,Lampung Utara,97.65813133154309,1.0542944528023523,0.6827241188682766,0.41350249967053293,0.11330242333687617,0.005648005997155458,0.00136921357506799,0.00821528145040794,0.06281267275624404
1807,Way Kanan,95.10960965027836,1.0501744545371723,0.7803054739573971,2.901584002875976,0.04924616433937502,0.0014773849301812504,0.029301467781928135,0.06377378281949066,0.014527618480115629
1808,Tulangbawang,94.31222449523254,1.9720738063763805,0.6845837961729655,2.6855589008459284,0.08971968253808689,0.00477499710987017,0.005277628384593346,0.18245515272451282,0.06333154061512015
1809,Pesawaran,97.67555560012838,0.907112483953787,0.5473262997432605,0.09000922657252888,0.3678092907573813,0.0020057766367137355,0.007521662387676509,0.0,0.40265965982028246
1810,Pringsewu,95.87485528328895,0.7868757338471517,2.0023592587220045,0.7009352189156716,0.16394384854763266,0.005747614055927022,0.05145483059591811,0.007937181315327791,0.40589103071141774
1811,Mesuji,95.37157096586574,1.3868211966468702,0.35110748264472513,2.530321706232958,0.10245081560453985,0.0016007939938209351,0.008003969969104676,0.248123069042245,0.0
1812,Tulangbawang Barat,95.19439026433247,2.6329540060708316,0.7853789483341111,1.20259904988692,0.12404918889380831,0.004387591890134699,0.002393231940073472,0.05304997467162864,0.0007977439800244908
1871,Kota Bandar Lampung,92.62940277908508,3.5546568897064077,1.593216610096836,0.35280068859073643,1.4760699976525316,0.036969792504204464,0.0036289366875292724,0.03368106863113106,0.3195732370455466
1872,Kota Metro,92.74082119460236,2.573021426951076,2.551023915419568,0.27496889414384995,1.0916265097510844,0.0041245334121577494,0.0,0.0027496889414384998,0.7616638367784644
1901,Bangka,84.7722255090114,2.1020620193070805,0.9260328133793164,0.008297138569429012,5.985483614955052,5.669110113851171,0.11074876264411768,0.04509314439907072,0.3809468838833494
1902,Belitung,91.71993716538968,1.4092905459558234,0.5597409675247651,0.43086589940050646,5.632032827878049,0.06283461032924054,0.0025646779726220628,0.021799762767287532,0.16093354278203445
1903,Bangka Barat,90.71139023693976,1.282329431915501,0.4162146731373109,0.011418783899514702,3.0682272337996004,3.3599771624322012,0.0011418783899514702,0.019411932629174993,1.1298886668569799
1904,Bangka Tengah,86.94085394596472,2.2911653062743444,2.480338402758826,0.01922742947875059,3.332547696429901,4.816160964596721,0.0,0.08497283350286551,0.03473342099387203
1905,Bangka Selatan,96.26553371047018,0.5900491514420848,0.41964202911991094,0.12113975702494667,1.077506259853473,1.2913845868496707,0.001738848186960957,0.22141333580636188,0.01159232124640638
1906,Belitung Timur,95.58719930868001,1.0388585705832074,0.21791608352197478,0.007514347707654302,2.9052346824718445,0.123986737176296,0.0056357607807407265,0.05541831434395048,0.058236194734320845
1971,Kota Pangkal Pinang,82.3103949461541,3.412719303265087,3.2124423488481213,0.04406092997173234,6.183980132526122,4.55887570239989,0.0005722198697627577,0.05207200814841094,0.22488240881676377
2101,Karimun,84.21394329157278,3.5420420491059037,1.074515080376927,0.01458404881422274,10.655764698133712,0.29591505497245496,0.010820423313778162,0.0028227191253334337,0.18959263458489561
2102,Bintan,86.67041461700632,5.308503162333099,2.0520028109627546,0.1510892480674631,4.907238229093465,0.399156711173577,0.0028109627547434997,0.07870695713281799,0.43007730147575546
2103,Natuna,96.51609350318103,1.2506702607133022,0.3724475747431271,0.010144486471602683,1.1158935118762954,0.33042041650363024,0.0,0.0,0.4043302465110213
2104,Lingga,90.85269699921153,1.7902694680209639,1.0412318538101202,0.003478502852372339,5.535457539075182,0.6783080562126061,0.0011595009507907798,0.0,0.09739807986642549
2105,Kepulauan Anambas,92.59843361578145,2.15979257437652,2.4939189008580365,0.013365053059260643,2.691721686135094,0.026730106118521287,0.0,0.0,0.016038063671112775
2171,Kota Batam,74.25004103633967,16.77374945064255,3.0439962511318086,0.113842748746406,5.446660700953632,0.10621793208618162,0.017155837485504907,0.046490201581090455,0.20184584103316267
2172,Kota Tanjung Pinang,79.59852475728414,5.810235964111678,1.182756099253305,0.1094156138749673,12.87047859990713,0.19534690086945383,0.004269877614632871,0.033625286215233856,0.19534690086945383
3101,Kepulauan Seribu,99.65373304240585,0.11384119153780477,0.014230148942225596,0.028460297884451192,0.0,0.0,0.0,0.0,0.1897353192296746
3171,Kodya Jakarta Selatan,91.94658990840992,4.745925773627797,2.160232214416225,0.2296540835366729,0.5804390582630858,0.02148157918216767,0.04538771583410596,0.07385202052921301,0.19643764620081544
3172,Kodya Jakarta Timur,89.69759782857246,7.0580675720220825,2.1281445163436152,0.16745264108191257,0.45703323365118775,0.022383937613033315,0.0119158274855451,0.029919492066508877,0.4274849511636678
3173,Kodya Jakarta Pusat,83.33194901730174,8.503465773616709,3.343953805927752,0.3855043284793676,3.2154892781954723,0.059580961999971205,0.06201735821558341,0.015061358423784543,1.0829781178396254
3174,Kodya Jakarta Barat,79.03836420246763,8.988472553019463,4.543536325371559,0.12235176570863891,7.024314784098652,0.10771512897988339,0.013015212899522118,0.026512470721248762,0.1357175567334007
3175,Kodya Jakarta Utara,79.67616620454177,9.376365334495178,4.103948630913209,0.29398557052220414,6.314734705063442,0.07850958187571058,0.017986715352329978,0.003828253605394556,0.13447500363076434
3201,Bogor,96.67371622227643,1.7376190607913105,0.5267887304345494,0.057901076545097456,0.35262447159766735,0.18365726921506845,0.012028670986929405,0.2104598305256655,0.24520466762728388
3202,Sukabumi,99.63406649585784,0.20893402220628687,0.060818080053506245,0.0020073383163727483,0.032330959691365325,0.008669993153695061,0.0008541865176054247,0.02349012923414918,0.028828794969183086
